5.629463104917833416e-01,4.918408334090069722e-01,1.610488716739070236e-01,4.411172480312933741e-01,3.037426067713992950e+01,3.343912544990421676e-01,1.819715173731012436e-01,2.807947896256028770e-06,5.588773601573051794e-03,9.623514079289627876e-01,9.574325343483387762e-02,1.843179647840011981e-01
5.575643634922131664e-01,1.171401993165620548e-01,3.100381282334049304e-01,3.451660910567692642e-01,4.306949150102684643e-01,1.151287269844263328e-01,1.764340236728470035e-03,7.699091634768271721e-04,5.044788252231509063e-01,2.304454039467333017e-06,4.681333636884642269e-02,1.470587172402262333e-01
8.134342766789188772e-01,4.055945308859493226e-01,1.660377841675071686e-01,4.882557818751674383e-01,9.873962812979220072e-01,6.268685533578377544e-01,2.773702128144118866e-03,2.586445404635105694e-02,9.759013740703746942e-01,3.426613271930181292e-03,5.084923614980126072e-02,3.379878876450967407e-01
8.030111933107570987e-01,3.610128920749501313e-01,2.044293010600632329e-02,4.348126639736362153e-01,1.056538656265916476e+00,6.060223866215141975e-01,7.114845768512047253e-02,4.544974480658557219e-05,5.638502283456572894e-02,5.474574663130189756e-02,4.136063875178662419e-02,3.642358509879800033e-01
6.111140332435912592e-01,2.080115307725411422e-01,1.671891086698057693e-01,4.640678375652558807e-01,5.470800376871293169e-01,2.222280664871825184e-01,6.099240037766707860e-04,5.714963403695118987e-02,7.686737591068568999e-04,1.600748703159316247e-06,3.594285083771490280e-02,1.201309805118741386e-01
6.741822693674610623e-01,4.093321852810082873e-01,8.764680734550915620e-02,4.482645596453508907e-01,6.828536032605944106e-01,3.483645387349221245e-01,3.212883861441792888e-06,3.134270915191884610e-01,2.871022750250886438e-05,3.108679738927395585e-06,5.157551795005160811e-02,2.406662663304858785e-01
7.810519752135702820e-01,4.231352620640380646e-01,3.085090143902659010e-01,4.337864517190279656e-01,8.342054246587047306e-01,5.621039504271405640e-01,4.653351122643216778e-03,5.327840270086385305e-05,7.492606079607578087e-03,1.212929716196362809e-03,6.872366564046645740e-03,1.094279201709192142e-02
5.222086461067474428e-01,4.114556871186363929e-01,4.101514313983369298e-01,3.153822806655585675e-01,5.054954872952055478e-01,4.441729221349488554e-02,5.613994821390116269e-04,5.803934913592306787e-06,8.240606241905604201e-02,1.083395354544138613e-04,3.153448979746721614e-02,3.770226137056658516e-02
9.360403055325292598e-01,4.744704307002677868e-01,3.627920152542966903e-02,3.761013705486064285e-01,5.275986529952843007e+00,8.720806110650585197e-01,2.186533827609560296e-05,1.155607771944658155e-05,6.699798144753031648e-02,7.907495004733007885e-03,3.623955491275896446e-01,2.657437207373892551e+00
6.078965578626088773e-01,2.036766552047821754e-01,4.773715517096360217e-01,3.848532738492894678e-01,4.266854725887908040e-01,2.157931157252177545e-01,6.286435429735565432e-04,3.822650697170930367e-02,4.950822940067629574e-01,5.058183692063787683e-05,3.182336171027441013e-02,1.023521762748923342e-01
6.126608289294013243e-01,3.672897507210572954e-01,1.813139713250570828e-01,4.972011813584630846e-01,8.038319971562627453e-01,2.253216578588026486e-01,2.127799061880513709e-01,6.113122341832078168e-06,2.107059079843937228e-05,1.049493883555147099e-03,3.013454066943414555e-01,4.865088665479124774e-01
9.460429398532239631e-01,3.393991731042602655e-01,1.714181000044807390e-01,3.513098955070604879e-01,4.018339849697386001e-01,8.920858797064479262e-01,5.311930462253273283e-02,1.494463804075386859e-04,3.695125834007689466e-04,4.082219004904114601e-01,8.084955870949896151e-02,1.563163121088995688e-01
